ZipCode,Month,Year,CustomerClass,Combined,TotalCustomers,TotalTherms,AverageTherms
91326,12,2018,RESIDENTIAL,N,12634,642996,50.8941
91329,10,2018,COMMERCIAL,Y,,,
91329,10,2018,INDUSTRIAL,Y,,,
91329,10,2018,RESIDENTIAL,Y,,,
91329,11,2018,COMMERCIAL,Y,,,
91329,11,2018,INDUSTRIAL,Y,,,
91329,11,2018,RESIDENTIAL,Y,,,
91329,12,2018,COMMERCIAL,Y,,,
91329,12,2018,INDUSTRIAL,Y,,,
91329,12,2018,RESIDENTIAL,Y,,,
91330,10,2018,COMMERCIAL,Y,,,
91330,10,2018,RESIDENTIAL,Y,,,
91330,11,2018,COMMERCIAL,Y,,,
91330,11,2018,RESIDENTIAL,Y,,,
91330,12,2018,COMMERCIAL,Y,,,
91330,12,2018,RESIDENTIAL,Y,,,
91331,10,2018,COMMERCIAL,Y,1718,763427,444.3696
91331,10,2018,INDUSTRIAL,Y,,,
91331,10,2018,RESIDENTIAL,N,20008,413079,20.6457
91331,11,2018,COMMERCIAL,Y,1454,696592,479.0867
91331,11,2018,INDUSTRIAL,Y,,,
91331,11,2018,RESIDENTIAL,N,20014,514899,25.7269
91331,12,2018,COMMERCIAL,Y,2071,1252669,604.8619
91331,12,2018,INDUSTRIAL,Y,,,
91331,12,2018,RESIDENTIAL,N,20016,806635,40.2995
91335,10,2018,COMMERCIAL,Y,1245,447771,359.6554
91335,10,2018,INDUSTRIAL,Y,,,
91335,10,2018,RESIDENTIAL,N,21121,389796,18.4554
91335,11,2018,COMMERCIAL,Y,1244,556219,447.1214
91335,11,2018,INDUSTRIAL,Y,,,
91335,11,2018,RESIDENTIAL,N,21121,487148,23.0646
91335,12,2018,COMMERCIAL,N,549,196835,358.5337
91335,12,2018,INDUSTRIAL,Y,,,
91335,12,2018,RESIDENTIAL,N,21125,881647,41.7348
91340,10,2018,COMMERCIAL,Y,,,
91340,10,2018,INDUSTRIAL,Y,4497,31489023,7002.2288
91340,10,2018,RESIDENTIAL,N,8094,142298,17.5807
91340,11,2018,COMMERCIAL,Y,,,
91340,11,2018,INDUSTRIAL,Y,3911,50160396,12825.4656
91340,11,2018,RESIDENTIAL,N,8092,164657,20.3481
91340,12,2018,COMMERCIAL,Y,,,
91340,12,2018,INDUSTRIAL,Y,131,31139,237.7023
91340,12,2018,RESIDENTIAL,N,8095,265311,32.7747
91342,10,2018,COMMERCIAL,Y,,,
91342,10,2018,INDUSTRIAL,Y,,,
91342,10,2018,RESIDENTIAL,N,24120,411327,17.0534
91342,11,2018,COMMERCIAL,Y,,,
91342,11,2018,INDUSTRIAL,Y,,,
91342,11,2018,RESIDENTIAL,N,24120,490170,20.3221
91342,12,2018,COMMERCIAL,Y,,,
91342,12,2018,INDUSTRIAL,Y,5162,83147523,16107.6178
91342,12,2018,RESIDENTIAL,N,24125,802482,33.2635
91343,10,2018,COMMERCIAL,Y,,,
91343,10,2018,INDUSTRIAL,Y,,,
91343,10,2018,RESIDENTIAL,N,16861,316560,18.7747
91343,11,2018,COMMERCIAL,Y,,,
91343,11,2018,INDUSTRIAL,Y,,,
91343,11,2018,RESIDENTIAL,N,16863,410397,24.3371
91343,12,2018,COMMERCIAL,Y,,,
91343,12,2018,INDUSTRIAL,Y,,,
91343,12,2018,RESIDENTIAL,N,16861,675162,40.0428
91344,10,2018,COMMERCIAL,N,381,76376,200.4619
91344,10,2018,INDUSTRIAL,Y,,,
91344,10,2018,RESIDENTIAL,N,17075,330196,19.3380
91344,11,2018,COMMERCIAL,N,381,82398,216.2677
91344,11,2018,INDUSTRIAL,Y,,,
91344,11,2018,RESIDENTIAL,N,17072,406369,23.8032
91344,12,2018,COMMERCIAL,N,381,108532,284.8609
91344,12,2018,INDUSTRIAL,Y,,,
91344,12,2018,RESIDENTIAL,N,17077,889726,52.1008
91345,10,2018,COMMERCIAL,Y,,,
91345,10,2018,INDUSTRIAL,Y,,,
91345,10,2018,RESIDENTIAL,N,5295,97588,18.4302
91345,11,2018,COMMERCIAL,Y,,,
91345,11,2018,INDUSTRIAL,Y,,,
91345,11,2018,RESIDENTIAL,N,5298,120957,22.8307
91345,12,2018,COMMERCIAL,Y,,,
91345,12,2018,INDUSTRIAL,Y,,,
91345,12,2018,RESIDENTIAL,N,5299,233709,44.1044
91350,10,2018,COMMERCIAL,Y,,,
91350,10,2018,INDUSTRIAL,Y,,,
91350,10,2018,RESIDENTIAL,N,13696,277040,20.2278
91350,11,2018,COMMERCIAL,Y,,,
91350,11,2018,INDUSTRIAL,Y,,,
91350,11,2018,RESIDENTIAL,N,13699,363558,26.5390
91350,12,2018,COMMERCIAL,Y,,,
91350,12,2018,INDUSTRIAL,Y,,,
91350,12,2018,RESIDENTIAL,N,13702,685945,50.0617
91351,10,2018,COMMERCIAL,Y,457,85269,186.5842
91351,10,2018,INDUSTRIAL,Y,,,
91351,10,2018,RESIDENTIAL,N,10172,218807,21.5107
91351,11,2018,COMMERCIAL,Y,843,210949,250.2361
91351,11,2018,INDUSTRIAL,Y,,,
91351,11,2018,RESIDENTIAL,N,10173,326514,32.0961
91351,12,2018,COMMERCIAL,Y,842,260814,309.7553
91351,12,2018,INDUSTRIAL,Y,,,
91351,12,2018,RESIDENTIAL,N,10171,526852,51.7994
91352,10,2018,COMMERCIAL,Y,,,
91352,10,2018,INDUSTRIAL,Y,,,
91352,10,2018,RESIDENTIAL,N,11987,229420,19.1391
91352,11,2018,COMMERCIAL,Y,,,
91352,11,2018,INDUSTRIAL,Y,,,
91352,11,2018,RESIDENTIAL,N,11985,274119,22.8718
91352,12,2018,COMMERCIAL,Y,,,
91352,12,2018,INDUSTRIAL,Y,,,
91352,12,2018,RESIDENTIAL,N,11989,482903,40.2788
91354,10,2018,COMMERCIAL,Y,,,
91354,10,2018,RESIDENTIAL,N,12320,235532,19.1179
91354,11,2018,COMMERCIAL,Y,,,
91354,11,2018,RESIDENTIAL,N,12323,302708,24.5645
91354,12,2018,COMMERCIAL,Y,,,
91354,12,2018,RESIDENTIAL,N,12321,627927,50.9640
91355,10,2018,COMMERCIAL,Y,,,
91355,10,2018,INDUSTRIAL,Y,1980,3440315,1737.5328
91355,10,2018,RESIDENTIAL,N,14133,234227,16.5731
91355,11,2018,COMMERCIAL,Y,,,
91355,11,2018,INDUSTRIAL,Y,2550,14228868,5579.9482
91355,11,2018,RESIDENTIAL,N,14138,296579,20.9774
91355,12,2018,COMMERCIAL,Y,,,
91355,12,2018,INDUSTRIAL,Y,951,1902790,2000.8307
91355,12,2018,RESIDENTIAL,N,14139,643216,45.4923
91356,10,2018,COMMERCIAL,Y,,,
91356,10,2018,INDUSTRIAL,Y,,,
91356,10,2018,RESIDENTIAL,N,10298,322661,31.3324
91356,11,2018,COMMERCIAL,Y,,,
91356,11,2018,INDUSTRIAL,Y,,,
91356,11,2018,RESIDENTIAL,N,10295,410037,39.8288
91356,12,2018,COMMERCIAL,Y,,,
91356,12,2018,INDUSTRIAL,Y,,,
91356,12,2018,RESIDENTIAL,N,10298,764282,74.2165
91360,10,2018,COMMERCIAL,Y,,,
91360,10,2018,INDUSTRIAL,Y,,,
91360,10,2018,RESIDENTIAL,Y,13873,283962,20.4687
91360,11,2018,COMMERCIAL,Y,,,
91360,11,2018,INDUSTRIAL,Y,,,
91360,11,2018,RESIDENTIAL,Y,13881,335306,24.1558
91360,12,2018,COMMERCIAL,Y,,,
91360,12,2018,INDUSTRIAL,Y,,,
91360,12,2018,RESIDENTIAL,Y,13882,600559,43.2617
91361,10,2018,COMMERCIAL,Y,1163,499821,429.7687
91361,10,2018,INDUSTRIAL,Y,,,
91361,10,2018,RESIDENTIAL,N,7815,234920,30.0601
91361,11,2018,COMMERCIAL,Y,596,238198,399.6611
91361,11,2018,INDUSTRIAL,Y,,,
91361,11,2018,RESIDENTIAL,N,7823,267000,34.1301
91361,12,2018,COMMERCIAL,N,324,154649,477.3117
91361,12,2018,INDUSTRIAL,Y,,,
91361,12,2018,RESIDENTIAL,N,7823,528191,67.5177
91362,10,2018,COMMERCIAL,Y,1106,368814,333.4665
91362,10,2018,INDUSTRIAL,Y,,,
91362,10,2018,RESIDENTIAL,N,13976,373124,26.6975
91362,11,2018,COMMERCIAL,N,711,202998,285.5105
91362,11,2018,INDUSTRIAL,Y,,,
91362,11,2018,RESIDENTIAL,N,13978,395535,28.2970
91362,12,2018,COMMERCIAL,Y,1359,710832,523.0552
91362,12,2018,INDUSTRIAL,Y,,,
91362,12,2018,RESIDENTIAL,N,13978,746449,53.4017
91364,10,2018,COMMERCIAL,Y,,,
91364,10,2018,INDUSTRIAL,Y,,,
91364,10,2018,RESIDENTIAL,N,11234,235461,20.9597
91364,11,2018,COMMERCIAL,Y,,,
91364,11,2018,INDUSTRIAL,Y,,,
91364,11,2018,RESIDENTIAL,N,11231,283380,25.2319
91364,12,2018,COMMERCIAL,Y,,,
91364,12,2018,INDUSTRIAL,Y,,,
91364,12,2018,RESIDENTIAL,N,11236,597169,53.1478
91367,10,2018,COMMERCIAL,Y,,,
91367,10,2018,INDUSTRIAL,Y,,,
91367,10,2018,RESIDENTIAL,N,16948,361809,21.3482
91367,11,2018,COMMERCIAL,Y,,,
91367,11,2018,INDUSTRIAL,Y,,,
91367,11,2018,RESIDENTIAL,N,16952,431121,25.4319
91367,12,2018,COMMERCIAL,Y,,,
91367,12,2018,INDUSTRIAL,Y,,,
91367,12,2018,RESIDENTIAL,N,16955,849809,50.1214
91371,10,2018,COMMERCIAL,Y,,,
91371,11,2018,COMMERCIAL,Y,,,
91371,12,2018,COMMERCIAL,Y,,,
91377,10,2018,COMMERCIAL,N,40,4573,114.3250
91377,10,2018,INDUSTRIAL,Y,,,
91377,10,2018,RESIDENTIAL,N,5901,114510,19.4052
91377,11,2018,COMMERCIAL,N,40,5242,131.0500
91377,11,2018,INDUSTRIAL,Y,,,
91377,11,2018,RESIDENTIAL,N,5902,130900,22.1789
91377,12,2018,COMMERCIAL,N,40,5303,132.5750
91377,12,2018,INDUSTRIAL,Y,,,
91377,12,2018,RESIDENTIAL,N,5902,166492,28.2094
91381,10,2018,COMMERCIAL,Y,266,109408,411.3083
91381,10,2018,INDUSTRIAL,Y,,,
91381,10,2018,RESIDENTIAL,N,7810,149721,19.1704
91381,11,2018,COMMERCIAL,Y,148,57843,390.8311
91381,11,2018,INDUSTRIAL,Y,,,
91381,11,2018,RESIDENTIAL,N,7810,188810,24.1754
91381,12,2018,COMMERCIAL,Y,297,129232,435.1246
91381,12,2018,INDUSTRIAL,Y,,,
91381,12,2018,RESIDENTIAL,N,7809,382498,48.9817
91382,10,2018,RESIDENTIAL,Y,,,
91382,11,2018,RESIDENTIAL,Y,,,
91382,12,2018,RESIDENTIAL,Y,,,
91384,10,2018,COMMERCIAL,Y,,,
91384,10,2018,INDUSTRIAL,Y,,,
91384,10,2018,RESIDENTIAL,Y,6881,143648,20.8760
91384,11,2018,COMMERCIAL,Y,,,
91384,11,2018,INDUSTRIAL,Y,,,
91384,11,2018,RESIDENTIAL,Y,6880,156299,22.7179
91384,12,2018,COMMERCIAL,Y,,,
91384,12,2018,INDUSTRIAL,Y,,,
91384,12,2018,RESIDENTIAL,Y,6881,360590,52.4037
91387,10,2018,COMMERCIAL,N,115,26624,231.5130
91387,10,2018,INDUSTRIAL,Y,,,
91387,10,2018,RESIDENTIAL,N,15563,341739,21.9584
91387,11,2018,COMMERCIAL,N,115,30921,268.8783
91387,11,2018,INDUSTRIAL,Y,,,
91387,11,2018,RESIDENTIAL,N,15561,492281,31.6356
91387,12,2018,COMMERCIAL,N,115,39921,347.1391
91387,12,2018,INDUSTRIAL,Y,,,
91387,12,2018,RESIDENTIAL,N,15555,833541,53.5867
91390,10,2018,COMMERCIAL,Y,,,
91390,10,2018,INDUSTRIAL,Y,,,
91390,10,2018,RESIDENTIAL,N,4735,121259,25.6091
91390,11,2018,COMMERCIAL,Y,,,
91390,11,2018,INDUSTRIAL,Y,,,
91390,11,2018,RESIDENTIAL,N,4735,155112,32.7586
91390,12,2018,COMMERCIAL,Y,,,
91390,12,2018,INDUSTRIAL,Y,,,
91390,12,2018,RESIDENTIAL,N,4737,323154,68.2191
91401,10,2018,COMMERCIAL,N,344,82684,240.3605
91401,10,2018,INDUSTRIAL,Y,,,
91401,10,2018,RESIDENTIAL,N,14715,280223,19.0434
91401,11,2018,COMMERCIAL,Y,1103,287874,260.9918
91401,11,2018,INDUSTRIAL,Y,,,
91401,11,2018,RESIDENTIAL,N,14712,383812,26.0884
91401,12,2018,COMMERCIAL,Y,1103,350393,317.6727
91401,12,2018,INDUSTRIAL,Y,,,
91401,12,2018,RESIDENTIAL,N,14718,656853,44.6292
91402,10,2018,COMMERCIAL,Y,,,
91402,10,2018,INDUSTRIAL,Y,,,
91402,10,2018,RESIDENTIAL,N,16309,353750,21.6905
91402,11,2018,COMMERCIAL,Y,,,
91402,11,2018,INDUSTRIAL,Y,,,
91402,11,2018,RESIDENTIAL,N,16307,453000,27.7795
91402,12,2018,COMMERCIAL,Y,,,
91402,12,2018,INDUSTRIAL,Y,,,
91402,12,2018,RESIDENTIAL,N,16308,656164,40.2357
91403,10,2018,COMMERCIAL,N,321,109284,340.4486
91403,10,2018,INDUSTRIAL,Y,,,
91403,10,2018,RESIDENTIAL,N,11937,272639,22.8398
91403,11,2018,COMMERCIAL,N,321,118820,370.1558
91403,11,2018,INDUSTRIAL,Y,,,
91403,11,2018,RESIDENTIAL,N,11938,328126,27.4858
91403,12,2018,COMMERCIAL,N,321,149886,466.9346
91403,12,2018,INDUSTRIAL,Y,,,
91403,12,2018,RESIDENTIAL,N,11938,583428,48.8715
91405,10,2018,COMMERCIAL,Y,1814,797006,439.3638
91405,10,2018,INDUSTRIAL,Y,,,
91405,10,2018,RESIDENTIAL,N,15351,309653,20.1715
91405,11,2018,COMMERCIAL,N,441,170473,386.5601
91405,11,2018,INDUSTRIAL,Y,,,
91405,11,2018,RESIDENTIAL,N,15357,366872,23.8896
91405,12,2018,COMMERCIAL,N,441,207091,469.5941
91405,12,2018,INDUSTRIAL,Y,,,
91405,12,2018,RESIDENTIAL,N,15353,603149,39.2854
91406,10,2018,COMMERCIAL,Y,,,
91406,10,2018,INDUSTRIAL,Y,,,
91406,10,2018,RESIDENTIAL,N,17400,309150,17.7672
91406,11,2018,COMMERCIAL,N,777,161003,207.2111
91406,11,2018,INDUSTRIAL,Y,,,
91406,11,2018,RESIDENTIAL,N,17397,419311,24.1025
91406,12,2018,COMMERCIAL,N,777,202993,261.2523
91406,12,2018,INDUSTRIAL,Y,,,
91406,12,2018,RESIDENTIAL,N,17405,670630,38.5309
91411,10,2018,COMMERCIAL,N,352,76524,217.3977
91411,10,2018,INDUSTRIAL,Y,,,
91411,10,2018,RESIDENTIAL,N,8682,162805,18.7520
91411,11,2018,COMMERCIAL,N,353,78587,222.6261
91411,11,2018,INDUSTRIAL,Y,,,
91411,11,2018,RESIDENTIAL,N,8685,204716,23.5712
91411,12,2018,COMMERCIAL,N,353,95690,271.0765
91411,12,2018,INDUSTRIAL,Y,,,
91411,12,2018,RESIDENTIAL,N,8685,319222,36.7556
91423,10,2018,COMMERCIAL,N,379,73953,195.1266
91423,10,2018,INDUSTRIAL,Y,,,
91423,10,2018,RESIDENTIAL,N,15072,351498,23.3213
91423,11,2018,COMMERCIAL,N,380,84233,221.6658
91423,11,2018,INDUSTRIAL,Y,,,
91423,11,2018,RESIDENTIAL,N,15074,458302,30.4035
91423,12,2018,COMMERCIAL,N,380,109222,287.4263
91423,12,2018,INDUSTRIAL,Y,,,
91423,12,2018,RESIDENTIAL,N,15074,773849,51.3367
91436,10,2018,COMMERCIAL,Y,274,147381,537.8869
91436,10,2018,INDUSTRIAL,Y,,,
91436,10,2018,RESIDENTIAL,N,6121,248378,40.5780
91436,11,2018,COMMERCIAL,Y,,,
91436,11,2018,INDUSTRIAL,Y,,,
91436,11,2018,RESIDENTIAL,N,6126,261009,42.6068
91436,12,2018,COMMERCIAL,Y,273,236662,866.8938
91436,12,2018,INDUSTRIAL,Y,,,
91436,12,2018,RESIDENTIAL,N,6125,542265,88.5331
91501,10,2018,COMMERCIAL,Y,,,
91501,10,2018,RESIDENTIAL,N,8514,138821,16.3050
91501,11,2018,COMMERCIAL,Y,,,
91501,11,2018,RESIDENTIAL,N,8509,160631,18.8778
91501,12,2018,COMMERCIAL,Y,,,
91501,12,2018,RESIDENTIAL,N,8508,292972,34.4349
91502,10,2018,COMMERCIAL,Y,,,
91502,10,2018,RESIDENTIAL,N,4684,66594,14.2173
91502,11,2018,COMMERCIAL,Y,,,
91502,11,2018,RESIDENTIAL,N,4684,74350,15.8732
91502,12,2018,COMMERCIAL,Y,,,
91502,12,2018,INDUSTRIAL,Y,,,
91502,12,2018,RESIDENTIAL,N,4684,109839,23.4498
91504,10,2018,COMMERCIAL,Y,377,66834,177.2785
91504,10,2018,INDUSTRIAL,Y,,,
91504,10,2018,RESIDENTIAL,N,10365,174703,16.8551
91504,11,2018,COMMERCIAL,Y,376,71691,190.6676
91504,11,2018,INDUSTRIAL,Y,,,
91504,11,2018,RESIDENTIAL,N,10362,232515,22.4392
91504,12,2018,COMMERCIAL,Y,1007,353061,350.6068
91504,12,2018,INDUSTRIAL,Y,,,
91504,12,2018,RESIDENTIAL,N,10361,433259,41.8163
91505,10,2018,COMMERCIAL,Y,,,
91505,10,2018,INDUSTRIAL,Y,,,
91505,10,2018,RESIDENTIAL,N,14680,233611,15.9136
91505,11,2018,COMMERCIAL,Y,,,
91505,11,2018,INDUSTRIAL,Y,,,
91505,11,2018,RESIDENTIAL,N,14680,338087,23.0304
91505,12,2018,COMMERCIAL,Y,,,
91505,12,2018,INDUSTRIAL,Y,,,
91505,12,2018,RESIDENTIAL,N,14677,635300,43.2854
91506,10,2018,COMMERCIAL,Y,,,
91506,10,2018,INDUSTRIAL,Y,,,
91506,10,2018,RESIDENTIAL,N,7911,126187,15.9508
91506,11,2018,COMMERCIAL,Y,,,
91506,11,2018,INDUSTRIAL,Y,,,
91506,11,2018,RESIDENTIAL,N,7910,190972,24.1431
91506,12,2018,COMMERCIAL,Y,,,
91506,12,2018,INDUSTRIAL,Y,,,
91506,12,2018,RESIDENTIAL,N,7909,352943,44.6255
91521,10,2018,COMMERCIAL,Y,,,
91521,11,2018,COMMERCIAL,Y,,,
91521,12,2018,COMMERCIAL,Y,,,
91522,10,2018,COMMERCIAL,Y,,,
91522,11,2018,COMMERCIAL,Y,,,
91522,12,2018,COMMERCIAL,Y,,,
91523,10,2018,COMMERCIAL,Y,,,
91523,11,2018,COMMERCIAL,Y,,,
91523,12,2018,COMMERCIAL,Y,,,
91601,10,2018,COMMERCIAL,Y,,,
91601,10,2018,INDUSTRIAL,Y,,,
91601,10,2018,RESIDENTIAL,N,19115,288284,15.0816
91601,11,2018,COMMERCIAL,Y,,,
91601,11,2018,INDUSTRIAL,Y,,,
91601,11,2018,RESIDENTIAL,N,19106,367364,19.2277
91601,12,2018,COMMERCIAL,Y,,,
91601,12,2018,INDUSTRIAL,Y,,,
91601,12,2018,RESIDENTIAL,N,19115,523375,27.3803
91602,10,2018,COMMERCIAL,N,239,42913,179.5523
91602,10,2018,INDUSTRIAL,Y,,,
91602,10,2018,RESIDENTIAL,N,10423,201951,19.3755
91602,11,2018,COMMERCIAL,Y,259,89565,345.8108
91602,11,2018,INDUSTRIAL,Y,,,
91602,11,2018,RESIDENTIAL,N,10434,267221,25.6106
91602,12,2018,COMMERCIAL,Y,772,204135,264.4236
91602,12,2018,INDUSTRIAL,Y,,,
91602,12,2018,RESIDENTIAL,N,10429,390263,37.4209
91604,10,2018,COMMERCIAL,Y,,,
91604,10,2018,INDUSTRIAL,Y,,,
91604,10,2018,RESIDENTIAL,N,15225,369699,24.2824
91604,11,2018,COMMERCIAL,Y,,,
91604,11,2018,INDUSTRIAL,Y,,,
91604,11,2018,RESIDENTIAL,N,15226,469036,30.8049
91604,12,2018,COMMERCIAL,Y,,,
91604,12,2018,INDUSTRIAL,Y,,,
91604,12,2018,RESIDENTIAL,N,15229,809691,53.1677
91605,10,2018,COMMERCIAL,Y,,,
91605,10,2018,INDUSTRIAL,Y,,,
91605,10,2018,RESIDENTIAL,N,15363,297992,19.3967
91605,11,2018,COMMERCIAL,Y,,,
91605,11,2018,INDUSTRIAL,Y,,,
91605,11,2018,RESIDENTIAL,N,15366,390455,25.4103
91605,12,2018,COMMERCIAL,Y,,,
91605,12,2018,INDUSTRIAL,Y,,,
91605,12,2018,RESIDENTIAL,N,15367,623908,40.6005
91606,10,2018,COMMERCIAL,Y,884,201093,227.4808
91606,10,2018,INDUSTRIAL,Y,,,
91606,10,2018,RESIDENTIAL,N,15252,259898,17.0403
91606,11,2018,COMMERCIAL,Y,883,220756,250.0068
91606,11,2018,INDUSTRIAL,Y,,,
91606,11,2018,RESIDENTIAL,N,15256,350042,22.9445
91606,12,2018,COMMERCIAL,N,352,95257,270.6165
91606,12,2018,INDUSTRIAL,Y,,,
91606,12,2018,RESIDENTIAL,N,15259,542056,35.5237
91607,10,2018,COMMERCIAL,N,219,57372,261.9726
91607,10,2018,INDUSTRIAL,Y,,,
91607,10,2018,RESIDENTIAL,N,13658,240163,17.5841
91607,11,2018,COMMERCIAL,N,219,62721,286.3973
91607,11,2018,INDUSTRIAL,Y,,,
91607,11,2018,RESIDENTIAL,N,13658,302481,22.1468
91607,12,2018,COMMERCIAL,N,219,65173,297.5936
91607,12,2018,INDUSTRIAL,Y,,,
91607,12,2018,RESIDENTIAL,N,13660,514458,37.6616
91608,10,2018,COMMERCIAL,Y,,,
91608,10,2018,INDUSTRIAL,Y,,,
91608,11,2018,COMMERCIAL,Y,,,
91608,11,2018,INDUSTRIAL,Y,,,
91608,12,2018,COMMERCIAL,Y,,,
91608,12,2018,INDUSTRIAL,Y,,,
91701,10,2018,COMMERCIAL,Y,280,77875,278.1250
91701,10,2018,INDUSTRIAL,Y,,,
91701,10,2018,RESIDENTIAL,N,13275,251464,18.9427
91701,11,2018,COMMERCIAL,Y,342,136502,399.1287
91701,11,2018,INDUSTRIAL,Y,,,
91701,11,2018,RESIDENTIAL,N,13277,295778,22.2775
91701,12,2018,COMMERCIAL,Y,,,
91701,12,2018,INDUSTRIAL,Y,,,
91701,12,2018,RESIDENTIAL,N,13277,674091,50.7713
91702,10,2018,COMMERCIAL,Y,1184,264232,223.1689
91702,10,2018,INDUSTRIAL,Y,,,
91702,10,2018,RESIDENTIAL,N,17668,331952,18.7883
91702,11,2018,COMMERCIAL,Y,1182,291748,246.8257
91702,11,2018,INDUSTRIAL,Y,,,
91702,11,2018,RESIDENTIAL,N,17666,375631,21.2629
91702,12,2018,COMMERCIAL,Y,1184,372359,314.4924
91702,12,2018,INDUSTRIAL,Y,,,
91702,12,2018,RESIDENTIAL,N,17675,594499,33.6350
91706,10,2018,COMMERCIAL,Y,,,
91706,10,2018,INDUSTRIAL,Y,,,
91706,10,2018,RESIDENTIAL,N,18296,385354,21.0622
91706,11,2018,COMMERCIAL,Y,,,
91706,11,2018,INDUSTRIAL,Y,,,
91706,11,2018,RESIDENTIAL,N,18302,479524,26.2006
91706,12,2018,COMMERCIAL,Y,,,
91706,12,2018,INDUSTRIAL,Y,,,
91706,12,2018,RESIDENTIAL,N,18296,642697,35.1277
91708,10,2018,COMMERCIAL,Y,,,
91708,10,2018,INDUSTRIAL,Y,,,
91708,10,2018,RESIDENTIAL,N,4129,65273,15.8084
91708,11,2018,COMMERCIAL,Y,,,
91708,11,2018,INDUSTRIAL,Y,,,
91708,11,2018,RESIDENTIAL,N,4130,82529,19.9828
91708,12,2018,COMMERCIAL,Y,,,
91708,12,2018,INDUSTRIAL,Y,,,
91708,12,2018,RESIDENTIAL,N,4130,131786,31.9094
91709,10,2018,COMMERCIAL,Y,5005,3451084,689.5273
91709,10,2018,INDUSTRIAL,Y,,,
91709,10,2018,RESIDENTIAL,N,26850,445474,16.5912
91709,11,2018,COMMERCIAL,Y,6258,6146228,982.1393
91709,11,2018,INDUSTRIAL,Y,,,
91709,11,2018,RESIDENTIAL,N,26851,488907,18.2081
91709,12,2018,COMMERCIAL,Y,4304,3591243,834.3966
91709,12,2018,INDUSTRIAL,Y,,,
91709,12,2018,RESIDENTIAL,N,26853,840378,31.2955
91710,10,2018,COMMERCIAL,Y,,,
91710,10,2018,INDUSTRIAL,Y,,,
91710,10,2018,RESIDENTIAL,N,23842,413123,17.3275
91710,11,2018,COMMERCIAL,Y,,,
91710,11,2018,INDUSTRIAL,Y,,,
91710,11,2018,RESIDENTIAL,N,23847,535065,22.4374
91710,12,2018,COMMERCIAL,Y,,,
91710,12,2018,INDUSTRIAL,Y,,,
91710,12,2018,RESIDENTIAL,N,23851,958102,40.1703
91711,10,2018,COMMERCIAL,Y,781,362254,463.8335
91711,10,2018,INDUSTRIAL,Y,,,
91711,10,2018,RESIDENTIAL,Y,11938,199139,16.6811
91711,11,2018,COMMERCIAL,Y,1045,598006,572.2545
91711,11,2018,INDUSTRIAL,Y,926,524027,565.9039
91711,11,2018,RESIDENTIAL,Y,11941,249138,20.8641
91711,12,2018,COMMERCIAL,Y,2328,1517496,651.8454
91711,12,2018,INDUSTRIAL,Y,1186,3997532,3370.6003
91711,12,2018,RESIDENTIAL,Y,11937,535348,44.8478
91715,10,2018,COMMERCIAL,Y,,,
91715,11,2018,COMMERCIAL,Y,,,
91715,12,2018,COMMERCIAL,Y,,,
91722,10,2018,COMMERCIAL,Y,709,226981,320.1425
91722,10,2018,INDUSTRIAL,Y,,,
91722,10,2018,RESIDENTIAL,N,9612,189110,19.6744
91722,11,2018,COMMERCIAL,Y,709,245782,346.6601
91722,11,2018,INDUSTRIAL,Y,,,
91722,11,2018,RESIDENTIAL,N,9619,230322,23.9445
91722,12,2018,COMMERCIAL,Y,709,283134,399.3427
91722,12,2018,INDUSTRIAL,Y,,,
91722,12,2018,RESIDENTIAL,N,9617,386292,40.1676
91723,10,2018,COMMERCIAL,Y,,,
91723,10,2018,INDUSTRIAL,Y,,,
91723,10,2018,RESIDENTIAL,N,6664,94303,14.1511
91723,11,2018,COMMERCIAL,Y,,,
91723,11,2018,INDUSTRIAL,Y,,,
91723,11,2018,RESIDENTIAL,N,6666,114015,17.1040
91723,12,2018,COMMERCIAL,Y,,,
91723,12,2018,INDUSTRIAL,Y,,,
91723,12,2018,RESIDENTIAL,N,6668,219872,32.9742
91724,10,2018,COMMERCIAL,Y,604,120971,200.2831
91724,10,2018,INDUSTRIAL,Y,,,
91724,10,2018,RESIDENTIAL,Y,8915,141762,15.9015
91724,11,2018,COMMERCIAL,N,218,39696,182.0917
91724,11,2018,INDUSTRIAL,Y,,,
91724,11,2018,RESIDENTIAL,Y,8914,183502,20.5858
91724,12,2018,COMMERCIAL,Y,673,236407,351.2734
91724,12,2018,INDUSTRIAL,Y,,,
91724,12,2018,RESIDENTIAL,Y,8916,348588,39.0969
91730,10,2018,COMMERCIAL,Y,2921,1793561,614.0229
91730,10,2018,INDUSTRIAL,Y,,,
91730,10,2018,RESIDENTIAL,N,25512,400867,15.7129
91730,11,2018,COMMERCIAL,Y,1025,408546,398.5815
91730,11,2018,INDUSTRIAL,Y,,,
91730,11,2018,RESIDENTIAL,N,25517,485372,19.0215
91730,12,2018,COMMERCIAL,Y,2995,2317116,773.6614
91730,12,2018,INDUSTRIAL,Y,,,
91730,12,2018,RESIDENTIAL,N,25520,857289,33.5928
91731,10,2018,COMMERCIAL,Y,,,
91731,10,2018,INDUSTRIAL,Y,,,
91731,10,2018,RESIDENTIAL,N,6983,153503,21.9824
91731,11,2018,COMMERCIAL,Y,,,
91731,11,2018,INDUSTRIAL,Y,,,
91731,11,2018,RESIDENTIAL,N,6991,181468,25.9574
